,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
10710,10735,1,9,5,1,3,2,5,1,True
16124,16149,0,9,5,3,3,2,5,1,True
18172,18197,0,8,5,3,3,1,6,1,True
5809,5834,0,8,5,3,2,1,8,1,True
11245,11270,1,9,5,3,3,2,4,1,True
998,1023,1,9,3,2,3,2,8,1,True
19439,19464,0,2,5,2,3,2,5,1,True
8402,8427,1,6,5,1,1,1,6,1,True
7743,7768,1,9,5,3,3,2,3,1,True
718,743,0,3,5,2,3,2,5,1,True
6412,6437,0,7,5,2,3,2,7,1,True
19219,19244,1,5,5,1,2,1,4,1,True
3183,3208,1,9,5,3,3,2,6,1,True
750,775,0,9,5,3,3,2,6,1,True
14850,14875,0,9,5,3,3,2,8,1,True
14702,14727,1,9,5,2,3,2,8,1,True
3662,3687,1,9,5,2,3,2,5,1,True
3499,3524,1,9,4,2,3,2,5,1,True
10367,10392,1,4,4,1,3,1,7,1,True
19261,19286,1,5,5,1,2,1,2,1,True
4529,4554,1,6,5,3,3,2,8,1,True
376,401,1,9,5,1,3,2,7,1,True
6889,6914,1,4,4,1,3,1,7,1,True
10303,10328,0,9,5,1,3,1,5,1,True
1482,1507,0,4,4,2,3,2,6,1,True
13479,13504,1,7,5,2,3,2,6,1,True
4039,4064,1,4,4,1,3,1,7,1,True
18102,18127,1,7,5,1,2,2,6,0,False
572,597,1,7,5,3,3,2,8,1,True
5400,5425,0,2,3,2,3,1,2,0,False
17077,17102,1,8,4,2,2,1,4,1,True
17173,17198,1,7,5,1,2,1,8,1,True
8504,8529,1,8,5,1,2,1,8,1,True
4818,4843,0,9,5,3,3,2,4,1,True
16385,16410,0,8,3,2,3,2,7,1,True
5572,5597,1,9,5,3,3,2,6,1,True
7151,7176,0,9,5,2,3,2,8,0,False
4422,4447,1,8,5,1,3,2,7,1,True
14169,14194,0,3,5,2,3,2,7,1,True
1527,1552,0,5,5,3,3,1,6,1,True
138,163,1,3,5,3,3,2,5,1,True
14187,14212,1,9,5,2,3,2,5,1,True
18111,18136,1,5,5,1,2,1,1,1,True
8086,8111,1,6,2,1,3,1,4,1,True
4010,4035,1,4,4,1,3,1,7,1,True
1947,1972,1,9,5,3,3,2,5,1,True
2983,3008,0,5,5,2,3,2,6,1,True
343,368,0,9,5,3,3,2,6,0,False
11095,11120,0,9,5,3,3,2,7,1,True
15131,15156,1,6,5,3,3,1,5,1,True
864,889,1,6,4,3,3,2,6,1,True
3308,3333,1,3,5,3,3,2,8,1,True
11235,11260,1,9,5,3,3,2,8,1,True
6998,7023,1,7,5,3,3,2,3,0,False
17056,17081,0,9,3,3,3,2,8,0,False
20629,20654,0,7,3,3,2,1,7,1,True
6419,6444,1,4,4,1,3,1,7,1,True
20046,20071,1,8,5,1,2,1,7,1,True
12970,12995,1,8,5,1,3,2,5,1,True
11648,11673,1,9,4,3,3,2,1,1,True
10838,10863,1,9,5,3,3,2,5,0,False
12405,12430,1,8,5,2,3,2,5,0,False
18723,18748,1,5,5,1,2,1,1,1,True
4837,4862,1,9,5,1,2,1,8,1,True
15087,15112,0,8,2,3,3,1,8,1,True
3655,3680,1,4,4,1,3,1,7,1,True
18446,18471,1,9,5,3,3,2,6,1,True
5471,5496,0,9,5,2,3,1,7,1,True
9826,9851,1,9,5,2,3,2,7,1,True
13439,13464,1,7,5,1,3,1,5,1,True
9838,9863,1,4,4,1,3,1,7,1,True
7937,7962,0,5,5,1,3,1,5,1,True
6566,6591,1,7,5,1,3,1,4,0,False
8324,8349,0,8,5,1,3,1,8,1,True
9107,9132,1,9,5,1,3,2,8,1,True
5486,5511,0,9,5,2,3,2,8,0,False
17358,17383,1,9,5,3,3,2,4,1,True
16768,16793,1,6,5,2,2,1,6,1,True
11779,11804,1,9,5,3,3,1,7,1,True
14405,14430,1,9,3,2,3,2,8,1,True
13924,13949,1,4,5,2,3,2,5,1,True
20062,20087,1,7,5,1,2,1,6,1,True
11733,11758,1,6,5,2,3,2,8,1,True
19696,19721,1,9,5,3,2,1,8,1,True
14774,14799,0,9,1,2,3,2,2,1,True
18150,18175,1,7,5,3,3,1,8,1,True
17181,17206,1,9,5,3,2,1,7,1,True
12485,12510,0,7,5,2,3,2,5,1,True
14394,14419,1,5,4,3,3,2,8,1,True
13552,13577,1,4,4,1,3,1,7,1,True
9002,9027,1,4,4,1,3,1,7,1,True
10378,10403,1,7,5,1,2,1,8,0,False
16563,16588,0,9,5,3,3,2,8,0,False
11764,11789,1,4,5,1,3,1,8,1,True
1332,1357,1,8,5,1,3,2,6,1,True
8849,8874,1,8,5,3,2,2,5,1,True
18088,18113,1,3,5,3,3,2,8,1,True
511,536,1,7,5,2,3,2,7,1,True
13274,13299,1,4,4,1,3,1,7,1,True
16206,16231,1,9,5,3,3,2,7,1,True
6260,6285,1,8,5,2,3,2,6,1,True
6954,6979,1,8,5,2,3,2,8,1,True
7698,7723,1,9,5,3,3,2,8,1,True
14468,14493,0,9,5,3,3,2,8,1,True
1418,1443,0,2,3,1,3,2,5,0,False
6398,6423,1,7,5,1,3,1,7,1,True
15729,15754,1,5,5,3,3,2,4,1,True
15673,15698,1,9,3,3,1,1,5,1,True
15805,15830,0,6,5,3,2,1,7,1,True
20469,20494,0,3,5,3,3,2,8,0,False
7729,7754,1,6,5,1,3,1,7,1,True
2002,2027,1,8,5,3,2,1,8,1,True
1246,1271,1,6,4,2,3,2,8,0,False
14607,14632,0,9,3,2,3,2,5,0,False
19987,20012,1,6,5,2,2,1,5,1,True
10938,10963,0,5,5,3,3,1,5,1,True
2683,2708,0,9,5,2,3,2,8,1,True
16121,16146,1,8,5,2,3,2,6,1,True
10537,10562,0,5,5,3,3,2,6,1,True
2026,2051,1,9,5,3,3,2,6,1,True
10480,10505,1,5,5,2,3,1,6,1,True
13281,13306,1,9,4,3,3,2,4,1,True
17026,17051,1,7,5,2,2,1,7,0,False
2314,2339,0,7,5,1,3,2,5,1,True
5063,5088,1,9,5,2,2,2,5,1,True
20526,20551,1,7,5,3,1,2,6,1,True
17368,17393,1,7,5,1,3,2,2,1,True
16300,16325,1,9,5,3,3,2,8,0,False
4089,4114,1,4,4,1,3,1,7,1,True
18738,18763,1,9,5,3,2,1,5,0,False
1821,1846,0,9,1,3,3,2,8,1,True
3168,3193,1,9,5,3,3,2,6,1,True
7812,7837,1,5,5,2,3,2,5,0,False
18942,18967,1,7,5,1,2,1,6,1,True
20597,20622,1,7,5,3,3,2,4,1,True
17603,17628,1,8,5,1,2,1,1,1,True
3649,3674,0,9,4,2,3,2,7,0,False
17730,17755,1,8,5,1,2,1,1,0,False
16721,16746,0,9,5,3,3,2,5,1,True
19369,19394,1,9,5,1,2,1,2,1,True
2338,2363,1,9,5,1,3,2,8,0,False
19046,19071,1,5,2,1,2,1,2,1,True
2814,2839,1,9,5,2,3,2,3,1,True
1759,1784,0,6,3,3,3,2,7,1,True
14167,14192,1,8,5,2,3,2,4,1,True
2058,2083,0,9,5,3,3,2,8,1,True
15234,15259,0,3,5,3,3,2,8,1,True
10584,10609,0,6,2,3,2,2,8,1,True
20499,20524,1,6,3,2,2,2,7,1,True
15515,15540,0,3,5,3,2,2,4,1,True
3471,3496,0,9,5,1,3,2,8,1,True
6442,6467,1,9,5,1,3,1,7,0,False
9916,9941,1,9,2,2,3,2,5,1,True
19449,19474,0,9,3,2,3,2,5,0,False
16554,16579,0,9,5,3,3,2,8,1,True
8292,8317,1,6,5,1,3,1,8,1,True
10264,10289,1,8,5,3,3,2,6,0,False
12313,12338,1,6,5,1,3,1,8,1,True
3169,3194,0,9,5,2,3,2,7,1,True
18115,18140,1,7,5,3,3,2,5,1,True
18441,18466,1,8,5,1,3,1,6,1,True
7024,7049,1,9,5,3,3,2,6,1,True
875,900,1,3,5,3,3,2,8,1,True
11574,11599,1,9,5,3,3,2,6,1,True
12679,12704,1,8,5,3,2,2,8,1,True
9571,9596,1,6,5,2,3,2,8,1,True
11850,11875,1,9,5,1,3,2,7,1,True
4877,4902,1,9,3,1,2,1,7,1,True
17041,17066,1,6,5,2,3,1,5,1,True
11962,11987,1,8,5,2,3,2,3,1,True
17639,17664,1,7,5,1,2,1,8,1,True
1311,1336,1,9,4,3,3,2,6,1,True
2017,2042,1,6,4,3,3,1,6,1,True
17703,17728,1,5,5,3,3,2,1,1,True
1583,1608,0,9,5,3,3,2,8,1,True
9651,9676,1,9,5,3,3,2,8,1,True
14651,14676,1,9,3,3,3,2,8,0,False
19843,19868,1,9,5,3,3,2,6,1,True
18386,18411,1,7,5,1,2,1,8,1,True
5130,5155,1,9,5,3,1,2,6,1,True
4555,4580,1,6,5,3,3,2,3,0,False
3432,3457,1,7,5,2,3,2,8,1,True
8123,8148,1,4,4,1,3,1,7,1,True
167,192,1,4,4,1,3,1,7,1,True
1296,1321,1,9,2,2,3,2,5,0,False
7941,7966,1,8,5,1,3,2,3,1,True
6095,6120,0,9,5,2,3,2,8,0,False
15177,15202,0,3,5,2,3,2,8,0,False
10335,10360,1,8,4,1,2,1,8,0,False
9008,9033,1,9,5,3,3,2,8,1,True
16105,16130,0,5,2,1,3,2,4,0,False
17064,17089,1,9,5,2,3,2,7,1,True
8342,8367,1,8,5,1,2,1,5,1,True
4256,4281,1,9,5,3,3,2,8,0,False
15870,15895,1,8,5,3,3,2,4,1,True
863,888,1,9,5,3,3,2,6,1,True
14771,14796,1,9,5,2,3,2,4,0,False
7472,7497,1,8,5,1,2,1,4,1,True
10266,10291,1,9,5,2,3,2,6,1,True
6050,6075,1,9,5,3,3,2,7,1,True
9573,9598,1,9,5,2,3,1,8,1,True
765,790,0,9,5,3,3,2,7,0,False
9805,9830,1,9,5,3,2,2,4,1,True
5491,5516,0,9,3,3,3,2,7,1,True
2399,2424,1,7,5,2,3,2,8,1,True
18238,18263,0,9,5,2,3,2,8,1,True
9250,9275,1,9,5,1,2,1,7,1,True
12321,12346,1,6,1,3,3,1,5,0,False
200,225,0,2,5,3,3,2,7,0,False
3548,3573,1,9,5,2,3,2,8,1,True
19267,19292,1,8,5,1,3,2,5,1,True
10004,10029,1,6,4,2,3,2,6,1,True
11622,11647,1,9,5,3,3,2,8,1,True
9489,9514,1,6,5,1,3,2,7,0,False
11348,11373,1,3,5,3,2,2,8,1,True
15905,15930,1,9,5,3,3,2,8,1,True
3996,4021,1,4,4,1,3,1,7,0,False
16466,16491,1,7,5,2,3,1,8,1,True
7682,7707,1,3,5,3,3,2,1,1,True
4573,4598,1,9,5,3,3,2,8,0,False
14250,14275,1,9,5,3,3,1,8,0,False
3493,3518,1,9,5,2,3,2,8,1,True
9037,9062,1,4,4,1,3,1,7,1,True
18582,18607,1,2,5,3,3,2,4,1,True
19351,19376,1,7,5,1,2,1,4,1,True
21062,21087,0,8,5,2,3,2,6,0,False
11633,11658,0,9,5,1,3,2,6,1,True
3635,3660,1,9,5,3,3,2,8,1,True
8253,8278,1,8,5,1,2,1,6,1,True
10450,10475,1,8,5,1,2,1,8,0,False
225,250,1,6,5,3,3,2,7,1,True
20036,20061,1,4,5,1,2,2,5,1,True
6356,6381,1,4,4,1,3,1,7,1,True
6463,6488,1,9,5,3,3,2,6,1,True
9231,9256,1,5,5,3,3,2,4,1,True
10779,10804,1,9,5,2,3,2,6,1,True
11380,11405,1,9,1,3,3,2,8,1,True
4395,4420,0,4,4,1,3,1,7,0,False
11152,11177,1,3,5,1,3,2,4,1,True
10229,10254,1,6,5,3,2,1,8,1,True
2768,2793,0,5,5,3,3,2,1,0,False
7453,7478,0,5,5,3,2,2,6,1,True
1955,1980,1,7,5,3,3,2,8,1,True
6461,6486,0,9,5,3,3,2,8,1,True
18377,18402,1,6,5,1,2,1,8,1,True
15119,15144,1,9,5,3,3,2,8,0,False
12822,12847,1,9,5,1,3,2,8,0,False
14693,14718,1,5,5,2,2,2,8,1,True
19024,19049,1,8,5,1,2,1,3,0,False
3319,3344,1,4,5,3,3,2,3,1,True
20660,20685,1,3,5,3,3,2,2,1,True
7605,7630,1,4,4,1,3,1,7,1,True
10849,10874,0,5,5,3,3,1,5,0,False
20215,20240,1,7,5,1,3,2,7,1,True
11983,12008,1,9,5,1,3,1,4,0,False
3126,3151,0,3,5,3,3,2,8,1,True
19933,19958,0,8,5,2,3,2,8,1,True
6617,6642,1,8,5,1,2,1,7,1,True
422,447,1,9,5,3,3,2,8,1,True
14441,14466,0,9,5,2,3,2,8,1,True
20913,20938,0,9,5,3,3,2,8,1,True
17116,17141,1,7,5,3,3,2,8,1,True
20717,20742,1,9,5,3,3,2,8,1,True
9224,9249,0,8,5,3,3,2,6,1,True
1279,1304,0,5,5,2,3,2,6,1,True
11344,11369,1,9,5,3,3,2,6,1,True
4447,4472,1,2,5,2,3,1,7,1,True
11407,11432,0,9,2,3,3,2,6,1,True
7011,7036,1,9,4,3,2,1,5,1,True
13797,13822,0,5,3,2,3,2,7,0,False
7392,7417,1,6,2,1,2,1,8,1,True
14608,14633,0,9,5,2,3,2,8,1,True
16039,16064,0,9,5,2,3,2,8,1,True
20,45,1,4,5,3,1,2,5,0,False
13452,13477,1,6,5,2,3,1,8,1,True
11313,11338,1,8,5,3,3,2,4,1,True
8783,8808,0,7,5,2,3,2,5,1,True
2198,2223,1,9,5,3,3,2,8,1,True
10594,10619,1,9,5,2,3,2,6,1,True
5401,5426,1,4,5,3,3,1,4,1,True
405,430,1,5,5,3,3,1,6,1,True
7556,7581,1,8,5,1,2,1,7,1,True
18543,18568,1,7,5,2,3,2,1,0,False
19623,19648,1,7,5,3,3,2,8,0,False
19683,19708,1,7,5,3,2,1,7,0,False
19366,19391,1,6,5,1,2,1,8,1,True
3744,3769,1,6,5,2,2,1,7,1,True
14501,14526,1,9,5,3,3,2,8,1,True
12748,12773,1,4,4,1,3,2,7,1,True
9015,9040,1,5,5,1,3,1,6,1,True
7694,7719,1,6,5,3,3,2,8,1,True
12431,12456,1,6,5,2,3,1,7,0,False
907,932,0,8,2,3,3,2,5,1,True
9546,9571,0,9,5,2,3,2,7,1,True
19209,19234,1,6,2,1,3,1,8,1,True
7153,7178,1,9,5,2,3,2,8,1,True
19815,19840,1,6,5,1,2,1,7,1,True
20149,20174,1,7,5,1,3,2,5,1,True
16519,16544,0,9,5,3,3,2,5,1,True
21065,21090,0,9,5,3,3,2,8,1,True
3941,3966,0,6,4,3,2,1,6,1,True
605,630,1,3,5,3,3,2,6,1,True
15444,15469,1,9,5,2,3,2,8,0,False
3361,3386,1,4,4,1,3,1,7,1,True
7201,7226,1,9,2,2,3,2,8,1,True
16531,16556,0,9,5,3,2,2,8,1,True
10842,10867,1,5,5,2,3,1,5,1,True
11374,11399,1,3,5,3,3,2,3,1,True
13064,13089,1,2,5,3,3,2,4,1,True
7661,7686,1,9,3,3,3,2,8,1,True
14213,14238,0,9,5,3,3,2,8,1,True
13144,13169,1,7,5,3,3,1,8,1,True
9978,10003,1,6,5,2,3,2,8,1,True
11637,11662,0,9,5,1,3,1,8,1,True
6108,6133,1,4,4,1,3,1,7,1,True
4741,4766,1,4,5,1,3,1,4,0,False
4662,4687,0,9,5,2,3,2,8,1,True
10518,10543,1,7,5,3,3,2,6,1,True
8708,8733,1,9,5,2,3,1,8,1,True
12447,12472,0,3,5,3,3,2,8,0,False
5230,5255,0,9,5,3,3,2,8,1,True
2758,2783,1,9,5,3,3,2,6,1,True
10495,10520,1,9,5,2,3,2,6,1,True
14671,14696,1,5,3,3,3,2,8,1,True
9080,9105,1,8,4,2,3,1,7,0,False
8360,8385,1,6,5,1,1,1,6,1,True
13107,13132,1,9,5,3,3,2,4,1,True
19850,19875,1,8,3,3,2,1,4,1,True
16569,16594,0,6,5,3,3,2,8,0,False
8437,8462,0,3,2,2,1,2,8,0,False
10526,10551,1,8,5,3,3,2,6,0,False
10628,10653,1,5,5,3,3,2,8,1,True
7568,7593,1,9,5,3,3,2,2,1,True
12446,12471,1,7,5,3,3,2,5,1,True
2179,2204,0,4,4,3,3,2,6,1,True
1857,1882,1,8,5,1,3,2,8,1,True
12741,12766,1,3,5,3,3,2,7,1,True
9167,9192,1,9,5,3,3,2,7,0,False
16092,16117,1,3,3,3,3,2,7,1,True
12127,12152,0,8,4,2,3,2,7,1,True
3162,3187,1,9,5,2,3,2,8,1,True
3450,3475,1,9,5,3,3,2,6,1,True
7171,7196,1,9,5,2,3,2,8,0,False
19758,19783,0,3,5,3,3,2,8,1,True
20131,20156,1,2,5,1,2,2,4,1,True
10122,10147,1,3,5,3,3,2,5,0,False
11136,11161,1,7,5,3,3,2,4,1,True
20092,20117,1,8,5,1,2,2,3,1,True
19571,19596,1,7,5,1,3,2,6,1,True
16342,16367,1,6,5,3,2,1,8,1,True
18557,18582,1,5,5,1,2,1,8,1,True
13118,13143,0,9,5,2,3,1,6,0,False
3267,3292,1,9,5,2,3,1,5,1,True
13827,13852,1,6,5,3,3,2,8,1,True
19067,19092,1,9,5,2,3,2,8,0,False
8853,8878,0,7,5,2,2,1,8,1,True
4462,4487,1,4,4,1,3,1,7,1,True
9968,9993,1,8,3,2,3,1,6,1,True
17915,17940,1,7,5,1,2,1,8,0,False
10757,10782,1,9,5,3,3,2,8,1,True
13820,13845,1,8,5,2,3,1,5,0,False
5410,5435,1,8,3,2,3,2,8,1,True
14932,14957,0,9,5,3,3,2,5,1,True
15688,15713,0,9,4,2,3,2,5,1,True
13548,13573,1,9,3,1,3,2,7,1,True
4749,4774,1,2,5,1,3,2,7,1,True
11575,11600,0,3,5,3,3,2,5,1,True
3464,3489,0,9,5,1,3,1,8,1,True
14770,14795,0,3,5,3,3,2,3,1,True
14273,14298,1,9,5,2,3,2,6,1,True
13327,13352,1,6,5,2,3,2,5,0,False
5245,5270,1,7,5,3,3,1,4,1,True
14036,14061,1,4,4,2,3,1,5,1,True
16140,16165,0,9,5,3,3,2,8,1,True
11445,11470,1,8,5,2,3,2,6,0,False
4373,4398,1,8,5,1,3,2,7,1,True
12957,12982,1,6,5,1,3,2,6,1,True
5343,5368,0,9,5,3,3,1,3,1,True
10634,10659,1,9,5,3,3,2,6,1,True
8899,8924,1,9,5,2,2,2,8,1,True
1140,1165,1,7,5,3,3,2,8,1,True
4599,4624,1,5,5,3,3,2,6,0,False
352,377,1,9,5,3,3,2,8,1,True
9417,9442,1,9,2,3,3,2,8,1,True
4961,4986,0,9,5,2,3,2,8,1,True
6437,6462,1,4,4,1,3,1,7,1,True
5295,5320,1,8,5,2,3,2,5,1,True
10935,10960,0,9,3,2,3,2,5,1,True
14906,14931,0,8,5,2,3,2,5,0,False
19199,19224,1,6,5,1,3,2,6,1,True
8330,8355,1,8,2,1,2,1,8,1,True
8888,8913,1,4,4,1,3,1,7,1,True
395,420,0,9,5,2,3,2,8,0,False
14515,14540,0,9,5,2,3,2,8,0,False
3139,3164,1,7,5,2,1,2,6,1,True
4024,4049,1,4,4,1,3,1,7,1,True
20375,20400,0,2,3,3,2,1,4,1,True
21001,21026,1,6,5,3,2,2,7,0,False
18565,18590,1,6,5,1,2,1,8,1,True
18960,18985,1,8,5,1,2,1,6,1,True
6719,6744,1,4,4,1,3,1,7,1,True
15012,15037,1,8,5,2,2,1,6,1,True
18396,18421,1,5,5,1,3,2,8,0,False
1910,1935,0,9,5,3,3,2,8,1,True
20365,20390,1,9,1,3,2,2,6,1,True
2329,2354,1,6,3,1,3,2,8,0,False
13691,13716,0,7,5,1,3,1,5,1,True
8125,8150,1,8,5,1,2,1,4,0,False
2799,2824,1,9,5,1,3,2,8,1,True
1615,1640,1,9,5,1,3,2,7,1,True
9453,9478,1,8,5,3,3,2,8,0,False
7879,7904,1,3,5,3,3,2,6,1,True
9785,9810,1,8,5,3,3,1,8,1,True
20391,20416,1,9,5,3,2,1,2,1,True
6459,6484,1,9,5,2,2,2,8,1,True
20348,20373,1,3,5,3,3,2,7,1,True
2303,2328,0,4,2,1,3,2,8,1,True
5248,5273,1,8,5,3,3,2,2,1,True
5481,5506,1,6,5,2,3,2,4,1,True
1304,1329,0,9,5,3,3,2,6,1,True
9212,9237,1,8,5,1,3,2,6,1,True
16853,16878,1,5,5,1,2,1,3,1,True
4204,4229,1,9,5,3,3,2,4,1,True
17599,17624,1,7,5,1,2,1,7,1,True
15745,15770,1,8,5,2,2,1,7,1,True
17654,17679,0,6,5,2,3,2,8,0,False
4402,4427,1,4,4,1,3,1,7,1,True
18948,18973,1,9,5,1,2,1,8,1,True
12398,12423,1,2,5,1,3,1,6,1,True
8766,8791,1,8,5,2,3,2,8,1,True
420,445,1,5,4,2,3,2,5,1,True
4567,4592,0,7,4,3,3,2,6,1,True
528,553,1,6,5,2,3,2,5,1,True
11903,11928,1,8,5,2,2,1,8,1,True
5197,5222,0,9,2,2,3,2,7,1,True
4303,4328,1,6,5,3,3,1,8,1,True
1176,1201,1,6,5,3,3,1,6,1,True
5285,5310,1,2,5,3,3,2,8,1,True
6242,6267,1,7,5,2,3,2,8,1,True
7414,7439,0,9,2,2,3,2,6,1,True
13794,13819,1,7,5,3,3,1,5,1,True
17756,17781,1,7,5,1,2,1,8,1,True
5414,5439,1,2,3,2,3,2,8,1,True
2742,2767,1,9,3,3,2,2,8,0,False
2113,2138,1,6,5,3,3,2,7,0,False
8760,8785,1,6,5,1,3,2,6,1,True
10145,10170,0,6,2,2,3,2,5,1,True
8060,8085,1,8,5,1,2,1,6,1,True
12662,12687,1,7,5,1,3,2,8,1,True
4260,4285,0,2,3,1,1,2,7,1,True
9200,9225,1,7,4,1,3,1,4,0,False
14315,14340,0,3,5,2,3,2,8,1,True
19384,19409,1,5,5,1,2,1,4,1,True
7624,7649,1,9,5,3,3,2,3,1,True
16295,16320,0,9,5,3,3,2,8,0,False
20176,20201,1,7,5,1,2,1,8,0,False
6987,7012,1,8,5,3,3,2,5,1,True
20127,20152,0,9,5,3,3,2,8,1,True
10153,10178,0,9,2,2,3,1,5,1,True
17531,17556,1,7,5,2,2,2,6,1,True
2803,2828,1,9,5,3,3,2,5,1,True
14337,14362,1,8,4,2,3,2,7,1,True
5750,5775,0,9,5,3,3,2,7,0,False
17158,17183,1,9,5,2,3,2,8,0,False
18436,18461,1,8,5,1,2,1,1,1,True
11546,11571,1,9,3,2,3,2,4,1,True
15024,15049,1,6,5,2,2,1,4,1,True
1463,1488,0,9,5,3,3,2,6,1,True
10246,10271,0,1,1,2,3,2,3,1,True
20837,20862,1,9,5,2,3,2,8,0,False
15252,15277,0,8,4,2,3,2,5,1,True
14246,14271,1,8,5,2,3,2,8,0,False
20685,20710,0,3,5,2,3,2,8,0,False
14996,15021,0,9,5,3,3,2,5,1,True
554,579,1,4,4,1,3,1,7,1,True
13159,13184,1,6,5,3,3,1,8,1,True
8005,8030,1,8,4,1,3,1,6,1,True
20574,20599,0,8,3,3,2,1,7,0,False
978,1003,1,9,4,3,3,2,8,1,True
504,529,1,5,5,3,2,2,6,1,True
1755,1780,0,1,5,3,3,2,4,1,True
7913,7938,0,9,5,3,3,2,5,1,True
16740,16765,1,6,5,3,3,2,8,1,True
19473,19498,1,5,5,3,3,2,8,1,True
9194,9219,1,3,5,2,3,2,5,1,True
4361,4386,0,2,5,1,3,2,4,1,True
6744,6769,1,8,5,2,3,2,7,1,True
16155,16180,1,6,5,3,3,2,6,0,False
11004,11029,1,9,5,3,3,2,8,1,True
14549,14574,1,9,5,3,3,2,5,1,True
2216,2241,1,9,5,3,3,2,7,1,True
4435,4460,1,9,5,3,3,2,8,1,True
986,1011,0,9,5,2,3,2,5,1,True
16478,16503,1,9,5,3,1,2,8,1,True
3299,3324,1,9,3,3,3,2,7,1,True
12081,12106,1,4,4,1,3,1,7,1,True
408,433,0,9,5,3,3,2,8,0,False
593,618,1,9,5,3,3,1,4,1,True
14616,14641,1,9,5,3,3,2,7,1,True
4539,4564,1,8,2,2,3,1,8,1,True
4832,4857,1,8,5,1,2,1,8,1,True
11931,11956,0,4,4,1,3,1,7,1,True
11001,11026,1,9,5,2,3,2,8,1,True
2892,2917,0,9,5,2,3,2,7,1,True
5782,5807,1,9,1,3,2,2,8,0,False
11967,11992,0,9,5,2,3,2,8,1,True
14883,14908,1,7,5,2,3,1,3,1,True
251,276,1,9,5,2,3,2,7,0,False
15254,15279,0,7,4,2,3,2,7,0,False
5292,5317,1,9,5,3,3,2,8,1,True
8197,8222,1,6,5,1,3,2,6,1,True
8466,8491,0,9,5,2,3,2,5,1,True
1362,1387,1,9,5,3,3,2,6,1,True
10423,10448,0,9,5,3,3,2,8,1,True
474,499,1,6,5,1,2,1,4,1,True
4325,4350,1,9,5,3,3,2,6,1,True
11527,11552,1,4,4,2,2,1,8,1,True
19658,19683,0,5,5,3,3,2,8,1,True
11514,11539,1,9,5,3,3,2,5,1,True
8384,8409,1,8,5,1,2,1,6,1,True
18855,18880,0,9,3,2,3,2,1,1,True
6203,6228,1,9,5,3,3,2,8,0,False
10353,10378,1,7,5,1,2,1,8,1,True
20234,20259,1,4,4,1,3,1,3,1,True
2438,2463,1,9,5,1,2,1,4,1,True
7203,7228,1,9,5,3,3,2,8,1,True
6422,6447,1,9,5,2,3,2,8,1,True
6069,6094,1,4,4,1,3,1,7,0,False
8163,8188,1,4,4,1,3,1,7,1,True
4855,4880,1,9,5,1,3,2,4,0,False
10493,10518,0,9,5,3,3,2,8,1,True
17446,17471,1,6,5,1,2,1,6,1,True
19054,19079,1,6,5,1,2,1,4,0,False
18368,18393,1,6,5,1,2,1,6,1,True
12165,12190,1,9,5,1,3,1,7,1,True
6620,6645,1,8,4,1,3,1,7,1,True
742,767,1,9,5,3,3,2,8,1,True
1160,1185,0,9,5,3,2,2,8,1,True
5639,5664,1,7,5,3,2,1,5,1,True
6385,6410,1,7,5,1,3,1,4,1,True
18546,18571,0,3,5,3,3,2,5,1,True
14191,14216,1,9,5,3,3,2,5,1,True
1935,1960,1,9,5,1,3,2,8,0,False
15366,15391,1,8,5,2,3,2,7,1,True
14473,14498,1,7,5,3,2,1,5,1,True
3238,3263,1,9,5,3,3,2,8,1,True
10825,10850,1,9,5,3,3,2,5,1,True
3358,3383,1,4,4,1,3,1,7,1,True
533,558,1,8,5,1,3,2,8,1,True
2573,2598,0,8,5,3,3,2,8,1,True
20128,20153,0,2,5,3,3,2,8,1,True
13422,13447,1,7,5,3,3,1,8,1,True
13194,13219,1,7,3,2,3,2,7,0,False
20359,20384,0,6,5,3,2,1,8,1,True
10349,10374,1,9,5,2,3,2,8,1,True
1564,1589,1,9,5,3,3,2,8,0,False
13025,13050,1,7,5,3,3,1,8,1,True
8290,8315,1,8,5,1,3,1,8,1,True
16705,16730,1,5,4,2,3,2,8,1,True
8209,8234,1,7,5,1,2,1,4,1,True
13339,13364,1,9,5,3,3,2,8,0,False
17013,17038,1,9,5,3,3,2,8,1,True
8909,8934,1,6,5,3,3,2,4,1,True
10927,10952,1,6,5,2,3,2,8,1,True
15976,16001,0,9,3,2,3,2,5,1,True
4415,4440,0,9,4,2,3,2,8,1,True
5990,6015,0,7,5,1,1,2,5,1,True
20221,20246,0,9,3,3,3,2,7,1,True
16570,16595,1,7,3,2,2,1,7,1,True
3566,3591,0,5,5,3,3,2,6,1,True
13119,13144,1,6,5,2,3,1,6,1,True
1700,1725,0,6,5,3,3,2,8,1,True
3074,3099,0,9,5,1,3,2,8,1,True
11230,11255,0,9,5,3,3,2,4,1,True
3708,3733,1,7,1,2,3,1,5,1,True
8111,8136,1,6,5,2,3,2,6,1,True
9754,9779,1,6,5,3,3,2,6,1,True
8122,8147,1,7,5,1,3,2,8,1,True
1943,1968,0,8,2,1,3,1,5,1,True
13796,13821,1,4,4,1,3,1,7,1,True
8603,8628,1,6,5,2,3,2,6,1,True
1560,1585,1,6,3,1,3,2,7,1,True
