,Unnamed: 0.1,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
274,14585,14610,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
275,2109,2134,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
276,4930,4955,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,20A24A,1,True
277,7637,7662,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,1,True
278,4009,4034,Femenino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,0,False
279,3328,3353,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
280,6113,6138,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,0,False
281,2954,2979,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,0,False
282,9708,9733,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
283,10778,10803,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
284,4765,4790,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,0,False
285,19540,19565,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0,False
286,613,638,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
287,3395,3420,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
288,3814,3839,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,15A19A,1,True
289,8091,8116,Masculino,Doctorado,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
290,16104,16129,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
291,2276,2301,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
292,11879,11904,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,1A4A,1,True
293,15126,15151,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,20A24A,0,False
294,9985,10010,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,1,True
295,13304,13329,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
296,2878,2903,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
297,241,266,Masculino,Preparatoria,honorarios,sindicalizado,diurno,SI,Menos6M,1,True
298,18756,18781,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,0,False
299,15078,15103,Femenino,Bachillerato,otro,sindicalizado,mixto,SI,5A9A,0,False
300,12069,12094,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
301,5820,5845,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
302,18449,18474,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
303,12371,12396,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
304,4809,4834,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
305,20380,20405,Femenino,Primaria,tiempoindeterminado,confianza,mixto,SI,15A19A,1,True
306,9374,9399,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,6M1A,1,True
307,12223,12248,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
308,9989,10014,Masculino,Secundaria,otro,sindicalizado,diurno,NO,6M1A,1,True
309,13174,13199,Femenino,Secundaria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
310,3489,3514,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
311,7828,7853,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
312,17074,17099,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
313,13314,13339,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
314,9980,10005,Masculino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,20A24A,1,True
315,7822,7847,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
316,11708,11733,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
317,12158,12183,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,5A9A,0,False
318,19156,19181,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,0,False
319,9684,9709,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,1,True
320,6403,6428,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
321,12844,12869,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1,True
322,4937,4962,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,nocturno,NO,1A4A,1,True
323,2854,2879,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
324,20978,21003,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
325,19357,19382,Masculino,Bachillerato,tiempodeterminado,sindicalizado,mixto,SI,1A4A,1,True
326,10396,10421,Masculino,Secundaria,porObraoProyecto,sindicalizado,diurno,NO,5A9A,1,True
327,10276,10301,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
328,6997,7022,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
329,13878,13903,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
330,2163,2188,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,6M1A,1,True
331,609,634,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
332,14066,14091,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
333,18727,18752,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,20A24A,1,True
334,9299,9324,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
335,4210,4235,Femenino,SinFormacion,otro,ninguno,diurno,SI,1A4A,1,True
336,2479,2504,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
337,4243,4268,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
338,18118,18143,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
339,3727,3752,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,0,False
340,6458,6483,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
341,3750,3775,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
342,8750,8775,Masculino,Preparatoria,porObraoProyecto,sindicalizado,diurno,NO,1A4A,1,True
343,6387,6412,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
344,14374,14399,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
345,20312,20337,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,NO,1A4A,1,True
346,11761,11786,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
347,807,832,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,6M1A,0,False
348,14488,14513,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,0,False
349,3161,3186,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,0,False
350,20476,20501,Masculino,Secundaria,tiempodeterminado,confianza,mixto,SI,Menos6M,1,True
351,8793,8818,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
352,4989,5014,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
353,14064,14089,Masculino,Preparatoria,tiempoindeterminado,ninguno,nocturno,SI,1A4A,1,True
354,13204,13229,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,SI,Menos6M,0,False
355,12955,12980,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1,True
356,18488,18513,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,20A24A,1,True
357,11410,11435,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
358,8751,8776,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
359,18730,18755,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
360,621,646,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
361,14420,14445,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
362,5051,5076,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
363,11624,11649,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,0,False
364,19423,19448,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
365,7335,7360,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
366,15777,15802,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
367,15713,15738,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,Mas25A,1,True
368,9566,9591,Masculino,Bachillerato,porObraoProyecto,ninguno,diurno,NO,6M1A,1,True
369,4734,4759,Masculino,Licenciatura,porObraoProyecto,confianza,diurno,SI,1A4A,1,True
370,10611,10636,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
371,19477,19502,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
372,242,267,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
373,4461,4486,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
374,1006,1031,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
375,7643,7668,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
376,11889,11914,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
377,7399,7424,Masculino,Licenciatura,otro,ninguno,diurno,NO,5A9A,1,True
378,15939,15964,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
379,18837,18862,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
380,7950,7975,Masculino,Secundaria,otro,ninguno,diurno,SI,6M1A,1,True
381,10238,10263,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
382,128,153,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
383,4198,4223,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
384,17192,17217,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
385,4150,4175,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
386,13411,13436,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0,False
387,15701,15726,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
388,246,271,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
389,6228,6253,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
390,9448,9473,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1,True
391,3998,4023,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,0,False
392,2403,2428,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,0,False
393,7477,7502,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
394,1517,1542,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
395,15281,15306,Masculino,TecnicoSuperior,porObraoProyecto,ninguno,mixto,SI,5A9A,1,True
396,5777,5802,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
397,18856,18881,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
398,14920,14945,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,0,False
399,19474,19499,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
400,18525,18550,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,1,True
401,19231,19256,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
402,10691,10716,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
403,8625,8650,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
404,18661,18686,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
405,11815,11840,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
406,17419,17444,Femenino,Maestria,porObraoProyecto,ninguno,diurno,NO,1A4A,1,True
407,18356,18381,Masculino,TecnicoSuperior,tiempodeterminado,sindicalizado,diurno,SI,Menos6M,1,True
408,19722,19747,Masculino,Bachillerato,tiempoindeterminado,confianza,mixto,SI,6M1A,1,True
409,18296,18321,Masculino,Bachillerato,otro,sindicalizado,mixto,SI,1A4A,1,True
410,16560,16585,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
411,11233,11258,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,10A14A,1,True
412,2418,2443,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
413,431,456,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
414,9961,9986,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,Mas25A,1,True
415,14787,14812,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
416,19866,19891,Masculino,Preparatoria,honorarios,confianza,diurno,NO,10A14A,1,True
417,8727,8752,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
418,16652,16677,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,10A14A,1,True
419,14855,14880,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
420,776,801,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
421,11728,11753,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
422,17157,17182,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
423,2903,2928,Femenino,Licenciatura,honorarios,ninguno,diurno,NO,1A4A,0,False
424,14293,14318,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
425,9827,9852,Masculino,Maestria,tiempoindeterminado,confianza,diurno,SI,10A14A,0,False
426,13802,13827,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,5A9A,1,True
427,1826,1851,Masculino,Bachillerato,porObraoProyecto,ninguno,diurno,NO,Menos6M,1,True
428,16694,16719,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
429,9215,9240,Masculino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
430,19748,19773,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
431,19567,19592,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
432,6425,6450,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
433,18781,18806,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,0,False
434,586,611,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,Mas25A,1,True
435,17696,17721,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
436,14331,14356,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
437,9338,9363,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,15A19A,1,True
438,13610,13635,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
439,14354,14379,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1,True
440,16422,16447,Masculino,Bachillerato,tiempodeterminado,confianza,mixto,SI,Menos6M,1,True
441,13573,13598,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
442,20700,20725,Femenino,Secundaria,tiempodeterminado,confianza,mixto,SI,Menos6M,0,False
443,5229,5254,Masculino,Bachillerato,tiempoindeterminado,confianza,mixto,NO,5A9A,1,True
444,17148,17173,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
445,3956,3981,Femenino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
446,19701,19726,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
447,5539,5564,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
448,12745,12770,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,1,True
449,17726,17751,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,6M1A,1,True
450,17336,17361,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,SI,15A19A,0,False
451,16624,16649,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
452,157,182,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
453,9871,9896,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
454,12218,12243,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
455,14577,14602,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,15A19A,1,True
456,3525,3550,Masculino,Maestria,otro,confianza,mixto,NO,15A19A,1,True
457,20133,20158,Masculino,TecnicoSuperior,otro,sindicalizado,mixto,SI,1A4A,1,True
458,18185,18210,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
459,8296,8321,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
460,18793,18818,Masculino,Preparatoria,honorarios,sindicalizado,mixto,SI,1A4A,1,True
461,4481,4506,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
462,16995,17020,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
463,14832,14857,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
464,19317,19342,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
465,5498,5523,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
466,20750,20775,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
467,8447,8472,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
468,17510,17535,Femenino,Secundaria,tiempodeterminado,sindicalizado,mixto,SI,Menos6M,0,False
469,3151,3176,Masculino,TecnicoSuperior,porObraoProyecto,sindicalizado,diurno,NO,1A4A,0,False
470,20013,20038,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
471,16231,16256,Femenino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,6M1A,0,False
472,9739,9764,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
473,3491,3516,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
474,14691,14716,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
475,16521,16546,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
476,3585,3610,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
477,13942,13967,Masculino,Preparatoria,porObraoProyecto,ninguno,diurno,NO,6M1A,1,True
478,15677,15702,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
479,7513,7538,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,NO,20A24A,0,False
480,14023,14048,Femenino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,6M1A,1,True
481,20145,20170,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
482,13263,13288,Femenino,Secundaria,porObraoProyecto,sindicalizado,diurno,SI,6M1A,1,True
483,1710,1735,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
484,17025,17050,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,0,False
485,187,212,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
486,19336,19361,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,1,True
487,20485,20510,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
488,10179,10204,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
489,8309,8334,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
490,6791,6816,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
491,19424,19449,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
492,17288,17313,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
493,17150,17175,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
494,20257,20282,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
495,10501,10526,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
496,10453,10478,Masculino,Primaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
497,12877,12902,Masculino,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
498,2332,2357,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
499,13212,13237,Masculino,SinFormacion,tiempoindeterminado,confianza,mixto,NO,1A4A,1,True
500,3981,4006,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
501,3600,3625,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
