,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Resultado,Categoria,Categoria_Num
16770,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,122.0,Muy Alto,1
16771,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,107.0,Muy Alto,1
16772,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,40.0,Bajo,0
16773,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,141.0,Muy Alto,1
16774,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,120.0,Muy Alto,1
16775,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,69.0,Medio,1
16776,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,124.0,Muy Alto,1
16777,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,120.0,Muy Alto,1
16778,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,143.0,Muy Alto,1
16779,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,47.0,Medio,1
16780,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,96.0,Muy Alto,1
16781,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,106.0,Muy Alto,1
16782,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,83.0,Alto,1
16783,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,77.0,Alto,1
16784,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,10A14A,39.0,Bajo,0
16785,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,135.0,Muy Alto,1
16786,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,56.0,Medio,1
16787,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,33.0,Bajo,0
16788,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,72.0,Alto,1
16789,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,108.0,Muy Alto,1
16790,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,5A9A,64.0,Medio,1
16791,Masculino,Bachillerato,tiempoindeterminado,confianza,mixto,SI,1A4A,60.0,Medio,1
16792,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,5A9A,95.0,Muy Alto,1
16793,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,5A9A,55.0,Medio,1
16794,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,39.0,Bajo,0
16795,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,10A14A,130.0,Muy Alto,1
16796,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,134.0,Muy Alto,1
16797,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,75.0,Alto,1
16798,Masculino,Maestria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,59.0,Medio,1
16799,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,10A14A,21.0,Bajo,0
16800,Masculino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,Menos6M,86.0,Alto,1
16801,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,79.0,Alto,1
16802,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,98.0,Muy Alto,1
16803,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,1A4A,91.0,Muy Alto,1
16804,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,5A9A,131.0,Muy Alto,1
16805,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,91.0,Muy Alto,1
16806,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,15A19A,101.0,Muy Alto,1
16807,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,65.0,Medio,1
16808,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,NO,1A4A,107.0,Muy Alto,1
16809,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,SI,1A4A,102.0,Muy Alto,1
16810,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,59.0,Medio,1
16811,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,5A9A,37.0,Bajo,0
16812,Femenino,Licenciatura,tiempoindeterminado,ninguno,mixto,NO,5A9A,117.0,Muy Alto,1
16813,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,24.0,Bajo,0
16814,Masculino,Secundaria,tiempodeterminado,ninguno,diurno,NO,Menos6M,83.0,Alto,1
16815,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,48.0,Medio,1
16816,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,94.0,Muy Alto,1
16817,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,32.0,Bajo,0
16818,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,SI,1A4A,123.0,Muy Alto,1
16819,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,NO,1A4A,103.0,Muy Alto,1
16820,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,10A14A,33.0,Bajo,0
16821,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,5A9A,40.0,Bajo,0
16822,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,64.0,Medio,1
16823,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,127.0,Muy Alto,1
16824,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,5A9A,121.0,Muy Alto,1
16825,Masculino,Licenciatura,porObraoProyecto,confianza,diurno,NO,1A4A,67.0,Medio,1
16826,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,89.0,Alto,1
16827,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,84.0,Alto,1
16828,Masculino,Bachillerato,otro,confianza,mixto,SI,5A9A,17.0,Nulo,0
16829,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,27.0,Bajo,0
16830,Masculino,TecnicoSuperior,tiempodeterminado,ninguno,mixto,SI,15A19A,27.0,Bajo,0
16831,Masculino,Bachillerato,tiempoindeterminado,confianza,mixto,SI,10A14A,72.0,Alto,1
16832,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,10A14A,71.0,Alto,1
16833,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,48.0,Medio,1
16834,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,5A9A,121.0,Muy Alto,1
16835,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,10A14A,56.0,Medio,1
16836,Masculino,Preparatoria,tiempodeterminado,sindicalizado,mixto,SI,15A19A,98.0,Muy Alto,1
16837,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,128.0,Muy Alto,1
16838,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,Menos6M,21.0,Bajo,0
16839,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,Menos6M,105.0,Muy Alto,1
16840,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,145.0,Muy Alto,1
16841,Masculino,TecnicoSuperior,tiempodeterminado,ninguno,mixto,SI,Menos6M,48.0,Medio,1
16842,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,6M1A,58.0,Medio,1
16843,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,5A9A,32.0,Bajo,0
16844,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,123.0,Muy Alto,1
16845,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,36.0,Bajo,0
16846,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,138.0,Muy Alto,1
16847,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,42.0,Bajo,0
16848,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,27.0,Bajo,0
16849,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,55.0,Medio,1
16850,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,10A14A,29.0,Bajo,0
16851,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,74.0,Alto,1
16852,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,5A9A,91.0,Muy Alto,1
16853,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,20A24A,109.0,Muy Alto,1
16854,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,167.0,Muy Alto,1
16855,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,156.0,Muy Alto,1
16856,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,38.0,Bajo,0
16857,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,6M1A,57.0,Medio,1
16858,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,6M1A,60.0,Medio,1
16859,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,64.0,Medio,1
16860,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,59.0,Medio,1
16861,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,106.0,Muy Alto,1
16862,Masculino,Preparatoria,tiempodeterminado,ninguno,mixto,NO,5A9A,80.0,Alto,1
16863,Femenino,Primaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,50.0,Medio,1
16864,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,42.0,Bajo,0
16865,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,163.0,Muy Alto,1
16866,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,Menos6M,54.0,Medio,1
16867,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,86.0,Alto,1
16868,Femenino,Primaria,tiempoindeterminado,ninguno,diurno,NO,15A19A,58.0,Medio,1
16869,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,Mas25A,66.0,Medio,1
16870,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,65.0,Medio,1
16871,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,160.0,Muy Alto,1
16872,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,26.0,Bajo,0
16873,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,68.0,Medio,1
16874,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,190.0,Muy Alto,1
16875,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,51.0,Medio,1
16876,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,115.0,Muy Alto,1
16877,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,76.0,Alto,1
16878,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,59.0,Medio,1
16879,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,116.0,Muy Alto,1
16880,Masculino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,111.0,Muy Alto,1
16881,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,102.0,Muy Alto,1
16882,Masculino,Secundaria,porObraoProyecto,confianza,mixto,SI,15A19A,73.0,Alto,1
16883,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,SI,5A9A,41.0,Bajo,0
16884,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,5A9A,19.0,Nulo,0
16885,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,31.0,Bajo,0
16886,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,63.0,Medio,1
16887,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,6M1A,154.0,Muy Alto,1
16888,Masculino,Preparatoria,tiempodeterminado,confianza,mixto,SI,Menos6M,38.0,Bajo,0
16889,Masculino,Licenciatura,honorarios,confianza,diurno,NO,10A14A,123.0,Muy Alto,1
16890,Femenino,Licenciatura,otro,ninguno,diurno,NO,Menos6M,60.0,Medio,1
16891,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,nocturno,SI,5A9A,30.0,Bajo,0
16892,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,87.0,Alto,1
16893,Masculino,Bachillerato,tiempodeterminado,ninguno,diurno,SI,1A4A,87.0,Alto,1
16894,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,37.0,Bajo,0
16895,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,48.0,Medio,1
16896,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,108.0,Muy Alto,1
16897,Masculino,Maestria,tiempoindeterminado,confianza,mixto,NO,10A14A,18.0,Nulo,0
16898,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,40.0,Bajo,0
16899,Femenino,Licenciatura,honorarios,ninguno,diurno,SI,1A4A,39.0,Bajo,0
16900,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,87.0,Alto,1
16901,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,Menos6M,16.0,Nulo,0
16902,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,90.0,Muy Alto,1
16903,Masculino,Secundaria,tiempoindeterminado,confianza,nocturno,NO,1A4A,12.0,Nulo,0
16904,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,10A14A,92.0,Muy Alto,1
16905,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,17.0,Nulo,0
16906,Femenino,Licenciatura,otro,ninguno,diurno,NO,Menos6M,74.0,Alto,1
16907,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,39.0,Bajo,0
16908,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,88.0,Alto,1
16909,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,109.0,Muy Alto,1
16910,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,6M1A,74.0,Alto,1
16911,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,20A24A,80.0,Alto,1
16912,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,84.0,Alto,1
16913,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,15A19A,45.0,Medio,1
16914,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,80.0,Alto,1
16915,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,107.0,Muy Alto,1
16916,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,120.0,Muy Alto,1
16917,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,5A9A,63.0,Medio,1
16918,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,137.0,Muy Alto,1
16919,Femenino,Primaria,tiempoindeterminado,ninguno,diurno,NO,20A24A,115.0,Muy Alto,1
16920,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,76.0,Alto,1
16921,Femenino,Maestria,tiempoindeterminado,confianza,mixto,NO,1A4A,44.0,Bajo,0
16922,Masculino,Primaria,tiempoindeterminado,confianza,diurno,NO,15A19A,10.0,Nulo,0
16923,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,1A4A,116.0,Muy Alto,1
16924,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,29.0,Bajo,0
16925,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,75.0,Alto,1
16926,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,10A14A,55.0,Medio,1
16927,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,152.0,Muy Alto,1
16928,Masculino,Primaria,porObraoProyecto,ninguno,diurno,NO,Menos6M,39.0,Bajo,0
16929,Masculino,Bachillerato,tiempodeterminado,ninguno,diurno,NO,6M1A,69.0,Medio,1
16930,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Menos6M,83.0,Alto,1
16931,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,38.0,Bajo,0
16932,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,100.0,Muy Alto,1
16933,Masculino,SinFormacion,otro,ninguno,diurno,NO,Menos6M,70.0,Alto,1
16934,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,5A9A,89.0,Alto,1
16935,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,148.0,Muy Alto,1
16936,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,64.0,Medio,1
16937,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,84.0,Alto,1
16938,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,116.0,Muy Alto,1
16939,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,24.0,Bajo,0
16940,Masculino,Preparatoria,tiempodeterminado,ninguno,diurno,NO,Menos6M,24.0,Bajo,0
16941,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,25.0,Bajo,0
16942,Femenino,Doctorado,tiempoindeterminado,confianza,diurno,NO,1A4A,26.0,Bajo,0
16943,Femenino,Maestria,tiempoindeterminado,confianza,mixto,NO,6M1A,199.0,Muy Alto,1
16944,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,70.0,Alto,1
16945,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,65.0,Medio,1
16946,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,68.0,Medio,1
16947,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,47.0,Medio,1
16948,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,44.0,Bajo,0
16949,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,59.0,Medio,1
16950,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,42.0,Bajo,0
16951,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,Menos6M,132.0,Muy Alto,1
16952,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,77.0,Alto,1
16953,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,102.0,Muy Alto,1
16954,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,SI,Menos6M,88.0,Alto,1
16955,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,6M1A,115.0,Muy Alto,1
16956,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,146.0,Muy Alto,1
16957,Femenino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,Menos6M,42.0,Bajo,0
16958,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,56.0,Medio,1
16959,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,64.0,Medio,1
16960,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,81.0,Alto,1
16961,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,137.0,Muy Alto,1
16962,Femenino,Maestria,porObraoProyecto,confianza,diurno,NO,6M1A,192.0,Muy Alto,1
16963,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,1A4A,68.0,Medio,1
16964,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,88.0,Alto,1
16965,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,95.0,Muy Alto,1
16966,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,100.0,Muy Alto,1
16967,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,SI,1A4A,49.0,Medio,1
16968,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,68.0,Medio,1
16969,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,SI,1A4A,48.0,Medio,1
16970,Femenino,Doctorado,tiempoindeterminado,confianza,diurno,NO,1A4A,108.0,Muy Alto,1
16971,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,39.0,Bajo,0
16972,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,79.0,Alto,1
16973,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,6M1A,101.0,Muy Alto,1
16974,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,1A4A,63.0,Medio,1
16975,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,18.0,Nulo,0
16976,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,77.0,Alto,1
16977,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,SI,1A4A,46.0,Medio,1
16978,Femenino,Primaria,tiempoindeterminado,confianza,diurno,NO,1A4A,20.0,Bajo,0
16979,Femenino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,80.0,Alto,1
16980,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,mixto,SI,10A14A,80.0,Alto,1
16981,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,6M1A,71.0,Alto,1
16982,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,78.0,Alto,1
16983,Masculino,Preparatoria,tiempodeterminado,ninguno,mixto,SI,6M1A,100.0,Muy Alto,1
16984,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,6M1A,65.0,Medio,1
16985,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,27.0,Bajo,0
16986,Femenino,Secundaria,tiempoindeterminado,sindicalizado,nocturno,NO,1A4A,66.0,Medio,1
16987,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,125.0,Muy Alto,1
16988,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,55.0,Medio,1
16989,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,84.0,Alto,1
16990,Masculino,Licenciatura,porObraoProyecto,confianza,diurno,NO,Menos6M,37.0,Bajo,0
16991,Femenino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,NO,15A19A,50.0,Medio,1
16992,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,64.0,Medio,1
16993,Femenino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,15A19A,80.0,Alto,1
16994,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,15A19A,81.0,Alto,1
16995,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,71.0,Alto,1
16996,Femenino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,15A19A,175.0,Muy Alto,1
16997,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,128.0,Muy Alto,1
16998,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,94.0,Muy Alto,1
16999,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,68.0,Medio,1
17000,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,47.0,Medio,1
17001,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,118.0,Muy Alto,1
17002,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,56.0,Medio,1
17003,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,117.0,Muy Alto,1
17004,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,1A4A,73.0,Alto,1
17005,Femenino,Secundaria,tiempoindeterminado,ninguno,nocturno,SI,15A19A,108.0,Muy Alto,1
17006,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,83.0,Alto,1
17007,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,6M1A,119.0,Muy Alto,1
17008,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,84.0,Alto,1
17009,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,43.0,Bajo,0
17010,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,112.0,Muy Alto,1
17011,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,6M1A,51.0,Medio,1
17012,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,148.0,Muy Alto,1
17013,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,49.0,Medio,1
17014,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,79.0,Alto,1
17015,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,70.0,Alto,1
17016,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,114.0,Muy Alto,1
17017,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,91.0,Muy Alto,1
17018,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,124.0,Muy Alto,1
17019,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,37.0,Bajo,0
17020,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,61.0,Medio,1
17021,Masculino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,68.0,Medio,1
17022,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,Menos6M,34.0,Bajo,0
17023,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,39.0,Bajo,0
17024,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,56.0,Medio,1
17025,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,44.0,Bajo,0
17026,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,79.0,Alto,1
17027,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,Menos6M,167.0,Muy Alto,1
